date,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
date,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812
1097PC010200J,0,0,0,0,0,0,0,0,0,0,0,0
1097PC010250J,0,0,0,0,0,0,0,0,0,0,0,0
1097PC031000J,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14
1097PC070200J,0,0,0,0,0,0,0,0,0,0,0,0
1097PC091500J,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14
133715PC050500A,998.4,508.8,1108.32,1434.56,1230.56,1129.76,999.8399999999999,1039.2,1256.48,1094.24,1095.84,1111.68
133715PC050500F,252.79999999999998,260.64,592.9599999999999,592.64,223.03999999999996,268.9599999999999,363.19999999999993,323.35999999999996,189.91999999999993,181.91999999999993,181.91999999999993,160.15999999999994
133715PC051000A,4647.68,3685.2799999999997,4359.04,4960.639999999999,5269.120000000001,5295.200000000001,5012.8,5056,4776.16,4930.4000000000005,4823.360000000001,4528.960000000001
133715PC051000F,462.24,339.49,479.49,509.8,545.32,528.64,287.68,255.68,455.84000000000003,419.04,285.6,311.2
133715PC051000J,0,0,0,0,0,0,0,0,0,0,0,0
133715PC051100A,0,0,0,0,0,0,0,0,0,0,0,0
133715PC051100F,0,0,0,0,0,0,0,0,0,0,0,0
144934PC031000A,3561.75,3608.85,3598.5299999999997,2904.42,3238.1899999999996,2927.95,1883.84,2198.4,2750.4,2647.04,2621.2799999999997,2480.3199999999997
144934PC050500A,1112.8,1196.32,751.84,939.52,1133.12,909.76,905.1199999999999,940.96,1036.16,1339.04,1280.48,933.9200000000001
144934PC051000A,181.6,328.32,336.96000000000004,450.08000000000004,528.8,401.59999999999997,176.79999999999998,36.96000000000001,88.00000000000001,266.56,342.72,204.79999999999998
17010105PC050500A,139.68,1.4210854715202004e-14,378.24,532.64,154.40000000000003,285.12,313.92,167.52,138.72000000000003,735.52,735.52,-1.4210854715202004e-14
17010105PC050500J,139.83999999999995,139.03999999999994,139.03999999999994,140.15999999999994,140.15999999999994,142.39999999999995,142.39999999999995,426.0799999999999,426.0799999999999,842.2399999999999,842.2399999999999,-8.526512829121202e-14
17010105PC051000A,445.6000000000001,135.04000000000002,174.56000000000003,277.28000000000003,237.76000000000002,330.24,449.12,197.44000000000003,352.96000000000004,387.2,112.80000000000003,2.842170943040401e-14
17010105PC070200A,1789.875,365.62499999999994,925.5,1165.875,593.25,1427.065,1909.8799999999999,3849.005,3957.755,1531.8799999999999,2815.69,3361.125
17010105PC070250A,0,0,0,2.065,2.065,0,0,0,0,0,0,0
17010105PC080500A,0,0,0,0,0,0,0,0,0,0,0,0
17010105PC080500J,0,0,0,0,0,0,0,0,0,0,0,0
17010105PC081000A,0,0,0,0,0,0,0,0,0,0,0,0
17010105PT070200A,713.065,477.005,706.69,469.125,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,478.69,478.69,238.315,831.005,824.8149999999999
17010105PT070250A,0,0,0,0,0,0,0,0,0,0,0,0
17010105PT070330A,338.625,348.375,348.375,350.815,521.63,346.88,176.065,1.125,1.125,176.065,326.255,826.69
17010105PT070350A,0,0,0,0,0,0,0,0,0,0,0,0
17010105PT081000A,0,0,0,0,0,0,0,0,0,0,0,0
17010702PC031000A,0,0,0,0,0,0,0,0,0,0,0,0
17010702PC050500A,230.39999999999998,-2.842170943040401e-14,275.84000000000003,596.96,321.12,-2.842170943040401e-14,-2.842170943040401e-14,91.67999999999998,309.76,218.07999999999998,92.95999999999998,276.48
17010702PC051000A,6637.119999999999,6891.5199999999995,7205.5999999999995,7798.879999999999,8083.04,6351.2,5706.879999999999,6130.719999999999,5698.08,4564.48,5953.28,9464.64
17010702PC070150F,0,0,0,0,0,0,0,0,0,0,0,0
17010702PC070200A,1246.5,1066.5,517.125,845.625,845.625,462.565,1063.69,1079.815,478.69,554.25,1121.625,1403.25
17010702PC070250A,0,0,0,0,0,0,0,0,0,0,0,0
17010702PC070350A,136.5,178.875,42.375,0,0,88.875,264.75,175.875,0,0,173.815,173.815
17010702PC070350F,0,0,0,0,0,0,0,0,0,0,0,0
17011901PC070200A,0,0,0,112.5,112.5,0,0,0,0,0,0,0
17011901PC070250A,0,0,0,473.625,473.625,241.875,598.315,356.44,480.75,600.19,119.44000000000001,0
17011901PC070300A,0,0,0,0,0,517.6899999999999,606.38,88.69000000000001,91.125,262.875,171.75,0
17011901PC081000A,75.9,7.105427357601002e-15,37.95000000000001,188.55,222.75,186,265.35,190.8,113.4,186.75,150.60000000000002,113.4
17011901PT080500A,0,0,0,0,0,0,0,0,0,0,0,0
17011901PT080500P,159,23.999999999999993,66,102,69.29999999999998,33.29999999999999,35.99999999999999,35.99999999999999,-7.105427357601002e-15,-7.105427357601002e-15,-7.105427357601002e-15,-7.105427357601002e-15
17011901PT081000A,414.3000000000001,528.7500000000001,447.60000000000014,828.3000000000001,820.6500000000001,480.6000000000001,627.6000000000001,737.5500000000001,808.95,996.0000000000001,564.7500000000001,254.55000000000013
17011901PT081000P,2032.9499999999996,806.6999999999996,1933.9499999999996,1842.5999999999997,1576.6499999999996,1406.5499999999997,1214.6999999999996,1456.7999999999997,1448.3999999999996,1502.8499999999995,1781.3999999999996,1769.5499999999995
17013059PC050500A,325.44,270.88,364.64000000000004,372.32,322.88,381.44,384.48,141.44,92.80000000000001,185.12,92.32000000000001,93.92000000000002
17013059PC051000A,6038.4,4933.5999999999995,5983.039999999999,6778.24,5182.08,4274.24,4669.44,4132.48,3413.2799999999997,4306.719999999999,7941.120000000001,10843.039999999999
17013228PC080500A,0,0,0,0,0,0,0,0,0,0,0,0
17013228PC081000A,2711.7,813,1953,2530.2,2448.75,1864.05,1675.95,1537.0500000000002,1255.65,1581.15,1899.6,2332.05
17013228PC081000P,0,0,0,0,0,0,0,0,0,0,0,0
17013228PT080500A,101.1,0,0,110.7,225.9,115.2,0,0,0,109.95,109.95,0
17013228PT081000A,76.34999999999998,304.5,683.4,378.9,227.55,304.2,380.4,437.7,133.95,-1.0658141036401503e-14,-1.0658141036401503e-14,-1.0658141036401503e-14
17113015PC042000J,170.03999999999996,-1.4210854715202004e-14,333.06,436.53999999999996,249.07999999999998,214.10999999999999,135.2,162.37,168.48,171.59999999999997,195.39,218.65999999999997
17113015PC091500J,818.2500000000001,1.2789769243681803e-13,792.8750000000001,1662.2500000000002,2121.625,1987.1250000000002,1749.5000000000002,2509.75,1581.6250000000002,321.5000000000001,457.2500000000001,970.6250000000001
17120701PT021000J,0,0,0,0,0,0,0,0,0,0,0,0
17120702PC050250A,0,0,0,0,0,0,0,0,0,0,0,0
17120702PC050500A,0,0,0,0,0,0,0,0,0,0,0,0
17120702PC051000A,0,0,0,0,0,0,0,0,0,0,0,0
17120706PC030500A,2148.6000000000004,1683.9,1913.1000000000001,1373.8500000000001,1315.5,2652.45,2077.05,1365.6,2071.8,1548.4499999999998,1681.4499999999998,2860.6299999999997
17120706PC031000A,306.0000000000001,835.3500000000001,666.6000000000001,469.35000000000014,534.7500000000001,504.7500000000001,569.4000000000001,469.35000000000014,555.1500000000001,353.10000000000014,250.99000000000007,675.47
17120706PT070200A,837.9399999999999,1544.8149999999998,706.875,920.25,940.3149999999999,994.5049999999999,1617.9399999999998,1556.4399999999998,1213.6899999999998,1230.9399999999998,1170.7549999999999,860.4399999999999
17120706PT070250A,929.2549999999999,314.43999999999994,1076.625,837.7499999999999,775.6899999999998,775.6899999999998,281.0649999999999,763.8799999999999,938.0649999999998,455.2499999999999,635.4399999999998,907.3149999999998
17121201PC030500A,107.40000000000002,107.40000000000002,208.35000000000002,342,133.65000000000003,77.55000000000001,126.15,105.15,56.55000000000001,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
17121201PC031000A,4097.4000000000005,4689.1500000000005,6049.735000000001,6290.935,6648.450000000001,7306.800000000001,7154.4000000000005,6617.1,6133.200000000001,7542.6,8236.640000000001,10840.890000000001
17121201PC031000F,0,0,0,0,0,0,0,0,0,0,0,0
17121201PC042000A,0,0,0,0,0,0,0,0,0,0,0,0
17121201PC060200A,0,0,0,0,0,0,0,0,0,0,0,0
17121201PC060500A,432.9000000000002,563.2200000000003,576.5400000000002,432.5400000000002,580.8600000000001,625.8600000000001,291.4200000000002,54.180000000000206,2.0605739337042905e-13,2.0605739337042905e-13,2.0605739337042905e-13,2.0605739337042905e-13
17121201PC070200A,0,0,0,0,0,0,0,117,175.5,58.5,59.44,59.44
17121201PC070200F,58.5,58.5,0,0,51.375,51.375,0,0,0,0,0,0
17121201PC070250A,4865.625,491.6250000000001,418.5000000000001,24.375000000000114,513.565,640.69,151.5000000000001,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,146.2500000000001,471.1900000000001
17121201PC080500A,0,0,0,0,0,113.55,336.15,437.54999999999995,329.1,114.15,0,0
17121201PC081000A,0,0,0,0,0,0,0,0,0,120.45,147.45,27
17121201PT070200A,58.50000000000006,58.50000000000006,180.00000000000006,180.00000000000006,5.684341886080802e-14,117.00000000000006,352.50000000000006,381.75000000000006,146.25000000000006,5.684341886080802e-14,5.684341886080802e-14,58.50000000000006
17121201PT070250A,0,0,121.875,121.875,120.19,120.19,0,0,236.815,587.815,351,240.375
17121201PT070330A,346.315,240.19,417.755,475.505,300.005,285.565,415.5,195.75,176.44,352.88,342.94,494.25
17121201PT080500A,1258.5,1134.9,1446.75,1666.65,1601.7000000000003,1717.5,1553.5500000000002,1241.4,1585.0500000000002,2645.4,2742.3,4022.7000000000003
17121201PT081000A,75,0,0,0,0,0,0,0,76.05,76.05,0,0
17121201PT081000P,178.19999999999993,190.94999999999993,231.2999999999999,259.6499999999999,299.0999999999999,113.99999999999991,-10.450000000000088,-10.450000000000088,-8.881784197001252e-14,-8.881784197001252e-14,-8.881784197001252e-14,-8.881784197001252e-14
17121804PC030500A,0,0,0,0,0,0,0,0,0,0,0,0
17121804PC031000A,0,0,0,0,0,0,0,0,0,0,0,0
17123003PC030500A,407.09999999999997,551.85,713.55,833.4,834.5999999999999,956.1,678.3000000000001,414.45000000000005,506.55,690.75,618.9,359.54999999999995
17123003PC031000A,14238.300000000001,12258.3,15817.5,14780.099999999999,12921.75,13142.849999999999,13035.3,14170.2,14698.650000000001,15410.85,16690.05,16506.920000000002
17123003PC051000A,1.1723955140041653e-13,1.1723955140041653e-13,1.1723955140041653e-13,1.1723955140041653e-13,1.1723955140041653e-13,1.1723955140041653e-13,1.1723955140041653e-13,1.1723955140041653e-13,1.1723955140041653e-13,1.1723955140041653e-13,1.1723955140041653e-13,1.1723955140041653e-13
17123003PC051100A,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14
17123092PC030500A,0,0,0,315.45,315.45,309.9,309.9,0,0,0,267,267
17123117PC031000J,1623.6000000000004,864.7500000000002,1293.6000000000004,2209.65,2771.4,1844.6700000000003,1725.3450000000003,1758.7050000000004,1660.6500000000003,1914.5600000000002,2598.88,3579.36
17123117PC042000J,2454.14,699.0099999999998,1430.7799999999997,2116.14,2166.71,2255.37,2169.0499999999997,2288.1299999999997,1988.2199999999996,1578.9799999999998,1880.9699999999998,3336.7099999999996
17123117PT021000J,2399.1,1473.2999999999997,1851.1499999999996,1854.1499999999996,1674.6,1753.7999999999997,1975.7999999999997,1809.2999999999997,1759.9499999999998,2172.75,2272.6499999999996,2229.8999999999996
17133005PC021000J,0,0,36.9,36.9,0,37.5,37.5,37.65,37.65,0,0,0
17133005PT020500J,43.65,31.65,0,0,51.3,51.3,0,24,24,30.75,54.75,54.6
17133005PT020750J,0,0,0,0,36,107.1,71.1,0,36,36,76.65,76.65
17133005PT021000J,402.9,886.5,957.15,431.85,634.8,612,423.15000000000003,751.8,676.05,638.25,902.7,602.7
17163165PC060375F,0,0,0,0,0,0,0,0,0,0,0,0
17163165PC060400F,0,0,0,0,0,0,0,0,0,0,0,0
17163165PE060300F,0,0,0,0,0,0,0,0,0,0,0,0
17163165PE060375F,0,0,0,0,0,0,0,0,0,0,0,0
17163165PE060500F,0,0,0,0,0,0,0,0,0,0,0,0
17163181PC060250F,0,0,0,182.75,182.75,0,0,0,1204.45,1204.45,0,0
17163181PC060375F,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14,205.70000000000002,276.25,70.55000000000003,2.842170943040401e-14,217.94000000000003,217.94000000000003,2.842170943040401e-14,2.842170943040401e-14
17163181PC060375J,0,0,0,0,0,149.09,149.09,0,0,0,0,0
17163181PC060500F,72.41999999999985,72.41999999999985,-1.5631940186722204e-13,372.9799999999998,732.0199999999999,1923.7199999999998,1564.6799999999998,371.78999999999974,743.9199999999997,372.1299999999997,-2.7000623958883807e-13,-2.7000623958883807e-13
17173040PT020500J,0,0,0,0,0,0,0,0,0,0,0,0
17173040PT021000J,0,0,0,0,0,0,0,0,0,0,0,0
17173060PC030500A,57.60000000000001,5.3290705182007514e-15,78,106.2,101.10000000000001,118.35000000000001,133.8,88.35,5.3290705182007514e-15,5.3290705182007514e-15,5.3290705182007514e-15,53.120000000000005
17173060PC031000A,556.35,625.35,1418.7,1995.15,2057.25,1740.3000000000002,1726.5,1755.75,1543.65,1251.76,1921.79,2317.18
17173060PC031000J,0,0,0,0,0,0,0,0,0,0,0,0
17173060PC050500A,0,0,0,0,0,0,0,0,0,0,0,0
17173060PC051000A,0,0,0,0,0,0,0,0,0,0,0,0
17173060PC051000J,0,0,0,0,0,0,0,0,0,0,0,0
17181313PC051000A,6585.5999999999995,6906.5599999999995,5909.6,4492.48,4601.44,5301.759999999999,5569.44,5597.119999999999,5723.839999999999,6225.92,5320.639999999999,4461.76
17181313PC060200A,-3.552713678800501e-15,98.44,98.44,-3.552713678800501e-15,-3.552713678800501e-15,-3.552713678800501e-15,98.44,98.44,-3.552713678800501e-15,-3.552713678800501e-15,26.814999999999998,138.005
17181313PC060250A,670.8800000000001,200.81500000000005,699,674.25,278.81500000000005,1593.565,1714.69,787.1300000000001,1080.19,693.0000000000001,534.0000000000001,929.065
17181313PC060350A,1.4210854715202004e-14,224.25,224.25,1.4210854715202004e-14,1.4210854715202004e-14,219.19,219.19,69.19000000000001,143.255,74.065,0,0
17181313PC060500A,215.64,288.36,364.5,291.78,73.98000000000003,147.96000000000004,217.08000000000004,215.10000000000002,72.00000000000003,13.860000000000028,143.10000000000002,281.34000000000003
17181313PC060500F,0,0,0,0,0,0,0,0,0,0,0,0
17181313PC070200A,0,0,0,0,0,0,0,0,0,0,0,0
17181313PC070250A,0,0,0,0,0,0,0,0,0,0,0,0
17181313PC070350A,0,0,0,0,0,0,0,0,0,0,0,0
17181313PC080500A,215.09999999999997,592.95,377.85,-2.842170943040401e-14,169.34999999999997,277.94999999999993,219.59999999999997,160.2,100.79999999999998,278.99999999999994,484.2,281.24999999999994
17181313PC080750A,0,0,0,0,0,0,0,0,0,0,0,0
17181313PC081000A,1456.35,750.4499999999998,1201.35,1227.8999999999999,1351.6499999999999,1396.6499999999999,823.1999999999998,806.6999999999998,773.2499999999998,1670.0999999999997,2242.35,2014.3499999999997
17181313PT070200A,0,0,0,0,0,0,0,0,0,0,0,0
17181313PT070250A,0,0,0,0,0,0,0,0,0,0,0,0
17183005PC042000J,139.62000000000003,119.86000000000003,48.10000000000002,269.62,390.39,145.60000000000002,24.050000000000015,411.06,387.01,196.17000000000002,244.40000000000003,72.410000000000025
17183005PC070250J,799.69,446.815,0,230.25,687.19,691.315,568.125,567.565,461.44,703.875,960.19,483.94
17183015PC051000N,0,0,0,0,0,0,0,0,0,37.6,37.6,0
17201607PC030500A,0,0,0,316.2,316.2,0,0,0,0,0,0,244.48
17201607PC031000A,3631.35,1017.5999999999999,1576.35,1784.25,1050.45,1043.1,1521,2041.8,1478.4,859.48,1410.24,4060.32
17201607PC070200A,237.19,0,0,0,0,240.375,482.815,242.44,0,0,0,465.19
17201607PC070250A,0,0,119.44,119.44,0,0,0,224.25,224.25,113.815,337.505,223.69
17201607PC070330A,79.125,0,0,0,0,0,0,0,0,0,87.565,87.565
17203004PC051000J,0,0,0,0,0,0,0,0,0,0,0,0
17203004PC070200J,0,0,0,0,0,0,0,0,0,0,0,0
17213030PC020500J,0,0,0,0,0,0,0,0,0,0,0,0
17213030PC021000J,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14
17213030PC021000N,0,0,0,0,0,0,0,0,0,0,0,0
17223006PC080500A,107.85,107.85,0,0,115.2,115.2,0,108.3,108.3,111.75,111.75,114
17223006PC081000A,1443.75,202.5,1161.9,1924.35,1832.4,2140.3500000000004,2255.7,1773.4499999999998,1298.25,1314.9,1355.4,2377.5
17223006PC081000J,0,0,0,0,148.35,225.45,77.1,147.75,147.75,0,0,148.95
17223006PC081000P,153.3,150,150,75.15,189.3,141.15,73.2,46.2,75.45,151.8,139.35,151.35
17223006PT080750P,0,0,0,0,0,0,0,0,0,0,0,0
17223006PT081000A,0,0,0,0,0,0,0,0,0,0,0,0
17223006PT081000J,189.75,189.75,0,0,0,189.3,189.3,154.05,154.05,77.1,77.1,105
17223006PT081000P,0,0,0,0,0,0,0,0,0,0,0,0
172582PC010125A,0,0,0,0,0,0,0,0,0,0,0,0
172582PC010200A,6602.61,6510.15,4668.54,4106.19,4433.595,6168.945,8852.355,9887.355,9489.915,9329.145,9896.324999999999,8691.929999999998
172582PC010200J,0,0,0,0,0,0,0,0,0,0,0,0
172582PC010250A,396.40500000000003,358.8,563.0400000000001,641.355,443.67,604.7850000000001,965.6550000000001,730.02,737.955,657.57,636.525,803.16
172582PC030500A,3.552713678800501e-14,3.552713678800501e-14,3.552713678800501e-14,3.552713678800501e-14,3.552713678800501e-14,3.552713678800501e-14,3.552713678800501e-14,3.552713678800501e-14,3.552713678800501e-14,3.552713678800501e-14,3.552713678800501e-14,3.552713678800501e-14
172582PC030750A,0,0,0,0,0,0,0,0,0,0,0,0
172582PC030750F,0,0,0,0,0,0,0,0,0,0,0,0
172582PC031000A,14120.850000000002,12990,14526.150000000001,13096.050000000001,10722.150000000001,10366.650000000001,9507,11268.6,12896.720000000001,13218.75,15784.620000000003,13236.050000000003
172582PC060350A,14339.439999999999,12526.689999999999,15525.75,16978.5,15087.375,13824,13502.814999999999,13897.880000000001,13324.880000000001,13129.689999999999,14577.564999999999,16683.19
172582PC060500A,7629.660000000001,7201.620000000001,8985.78,9070.740000000002,8332.740000000002,8709.84,8223.300000000001,9727.2,10109.7,9442.800000000001,9197.1,9498.6
172582PC060500F,333.53999999999996,331.73999999999995,424.9799999999999,556.56,654.8399999999999,851.2199999999999,766.6199999999999,361.2599999999999,215.45999999999995,324.7199999999999,358.19999999999993,172.43999999999994
172582PC070150F,0,0,0,0,0,0,0,0,0,0,0,0
172582PC070200A,16328.814999999999,13920.005000000001,19523.440000000002,20363.440000000002,15404.630000000001,15783.565,14503.125,15000.939999999999,18840.94,19998.75,20584.5,19674.94
172582PC070250A,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14
172582PT070200A,4968.375,5514.9400000000005,6650.255000000001,5981.630000000001,4367.8150000000005,4684.3150000000005,4093.13,4822.88,5760.5650000000005,6326.8150000000005,6856.3150000000005,6291.1900000000005
172582PT070200F,3058.13,2512.69,2265.19,2747.815,3171.75,2615.44,2776.315,3998.44,3527.44,2971.875,3698.44,3730.13
172582PT070250F,0,0,0,0,0,0,0,0,0,0,0,0
172582PT070350A,467.815,492.19,543.94,512.815,531.19,647.815,473.25,569.25,595.315,463.69,489.19,538.505
17263031PC050250A,0,0,0,0,0,0,0,0,0,0,0,0
17263031PC051000A,0,0,0,0,0,0,0,0,0,0,0,0
17263282PC051000J,0,0,0,0,0,0,0,0,0,0,0,0
172791PC030500A,0,0,0,0,0,0,0,0,0,0,0,0
172791PC031000A,6877.35,5095.3499999999995,5361,5936.25,6588.75,6624.15,5964.75,5938.65,6246.619999999999,6424.259999999999,6298.509999999999,6325.619999999999
172791PC050500A,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15
172791PC051000A,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14
172791PC070200A,3403.88,3183.755,2868.38,2943.005,3808.69,3284.44,2325.19,2473.69,2340.005,2450.065,2649.19,2681.065
172791PC070200F,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14
172791PC070250A,831.755,691.13,711.94,594.565,581.815,686.25,618,402.75,289.315,351.19,834.9399999999999,763.3149999999999
172791PC070250F,0,0,0,0,0,0,0,0,0,0,0,0
172791PC081000A,0,0,0,0,0,0,0,0,0,0,0,0
172791PT070200A,1350.565,1711.505,1451.815,1110,1244.815,1149.755,1200.005,1389.565,1077.565,1171.13,1447.315,1525.5
172791PT070200F,176.625,119.25,237.565,118.315,3.552713678800501e-15,122.815,246.005,241.88,182.065,119.625,174,307.875
172791PT070330F,0,0,0,0,0,0,0,0,0,0,0,0
172791PT070350A,0,0,0,0,0,0,0,0,0,0,0,0
172791PT081000A,4493.25,3844.0499999999997,4451.55,4705.95,4386.75,4109.85,3764.1,4039.05,4419,3682.35,4231.6500000000005,4513.8
17320105PC031000J,699.6,285.45,532.35,246.9,286.05,534.9,536.85,288,297.9,576.15,553.8,577.95
17320105PC070330J,514.6899999999999,89.25,771.5649999999999,682.3149999999999,713.625,1375.69,662.0649999999999,666.375,666.375,690.375,690.375,615.1899999999999
207346PC030500A,0,0,0,0,0,0,0,0,0,0,0,0
207346PC031000A,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14
207456PC021000J,0,0,0,0,0,0,0,0,0,0,0,0
207456PC042000J,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14
207456PT021000J,0,0,0,0,0,0,0,0,0,0,0,0
217974PC081000A,0,0,0,0,0,0,0,0,0,109.95,109.95,267.45
217974PC081000J,0,0,0,0,0,0,0,0,9,9,0,0
217974PT081000A,0,0,0,0,0,0,0,0,0,4.95,4.95,0
218037PC091500J,3439.2500000000005,3845.2500000000005,4189.875,3197.5000000000005,2584.0000000000005,2689.3750000000005,2135.6250000000005,2844.2500000000005,3753.1250000000005,2834.7500000000005,2496.0000000000005,2452.3750000000005
219407PM100500J,0,0,0,0,0,0,0,0,0,0,0,0
219407PM100500W,63.7,56,104.44,48.44,95.62,200.34,403.62,298.9,-239.67999999999995,-239.67999999999995,85.68000000000006,85.68000000000006
219407PM101000J,517.44,345.94000000000005,385.98,815.5,890.54,860.8600000000001,940.52,802.76,843.0799999999999,1062.04,827.1200000000001,509.6000000000001
219407PM101000W,0,0,58.8,58.8,0,0,0,0,0,0,0,0
219407PT020500W,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14
219407PT021000J,0,0,0,0,0,0,0,0,0,0,0,0
221648PC031000A,0,0,0,0,0,0,0,0,0,0,0,0
222122PC042000J,146.38,73.32,95.94,216.57999999999998,120.64,0,0,0,0,0,0,0
223707PC020500J,108.74999999999996,189.74999999999994,107.99999999999996,-4.263256414560601e-14,-4.263256414560601e-14,-4.263256414560601e-14,-4.263256414560601e-14,-4.263256414560601e-14,-4.263256414560601e-14,-4.263256414560601e-14,-4.263256414560601e-14,-4.263256414560601e-14
223707PC021000J,921.6,1614.3000000000002,2135.55,1949.1,2197.35,2195.25,1969.8,1980.6,1960.0500000000002,1456.05,484.95,0
223707PT020500J,0,0,0,0,0,0,0,0,0,0,0,0
223707PT021000J,0,0,0,0,0,0,0,0,0,0,0,0
224181PC030500A,34.8,0,0,53.4,53.4,0,96.45,96.45,0,0,0,0
224181PC031000A,3333,4434.450000000001,3660.7500000000005,3075.4500000000007,4123.6500000000005,4161.6,3401.7000000000007,3111.0000000000005,3321.0000000000005,2430.1500000000005,2671.2000000000003,5328.110000000001
2577PC050500F,0,0,0,0,0,0,0,0,0,0,0,0
2577PC051000F,0,0,0,0,0,0,0,0,0,0,0,0
36867PC030500A,0,0,0.6,0.6,0,0,0,0,0,0,0,0
36867PC031000A,2875.95,3101.0999999999995,4147.65,3646.3499999999995,3914.25,3651.2999999999997,2600.85,3364.5,3887.3999999999996,3353.25,3894.8999999999996,3912.1499999999996
37238PC070200F,2279.5299999999997,2449.19,2795.8199999999997,2629.2200000000003,2512.26,2578.05,2895.95,2697.62,2181.16,2806.87,3215.38,2238.39
37238PC070250F,6310.0599999999995,7683.999999999999,8657.08,8054.77,7078.46,5640.7699999999995,3446.9199999999996,4302.36,4278.9,4745.72,6421.410000000001,5854.12
37238PC070300F,2941.5099999999998,2092.7,2173.1099999999997,2203.37,964.92,184.61999999999995,-4.263256414560601e-14,82.78999999999996,189.03999999999996,509.1499999999999,2461.26,2886.6
37238PC070350F,141.43999999999994,207.73999999999995,217.08999999999995,226.94999999999993,131.74999999999994,73.77999999999994,299.0299999999999,280.8399999999999,87.20999999999992,122.56999999999992,123.75999999999993,161.49999999999994
37403PC030500A,1046.6999999999998,471.89999999999986,220.04999999999984,881.3999999999997,980.9999999999998,478.3499999999998,641.9999999999998,959.2499999999998,902.9999999999998,1084.35,1599.1499999999999,965.8499999999998
37403PC031000A,10848.15,10354.2,13636.05,13136.85,13077.3,14589.3,13451.85,12147.45,11055.150000000001,10004.7,9387.45,9487.8
37403PC031000J,0,0,0,0,0,0,0,0,0,0,0,0
37403PC031100F,0,0,0,0,0,0,0,0,0,0,0,0
37403PC060200F,0,0,0,0,0,0,0,0,0,0,0,0
